raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
"METAR KONT 280053Z COR 24010KT 10SM FEW065 18/04 A2998 RMK AO2 SLP146 T01830044 $",KONT,2026-04-28T00:53:00.000Z,34.0531,-117.5769,18.3,4.4,240,10,,10+,29.98,1014.6,TRUE,,TRUE,TRUE,,,,,,FEW,6500,,,,,,,VFR,,,,,,,,,,,,METAR,279
"METAR PAJN 280053Z 24006KT 10SM FEW028 BKN040 BKN130 10/01 A3011 RMK AO2 SLP195 T01000006 $",PAJN,2026-04-28T00:53:00.000Z,58.3540,-134.5561,10,0.6,240,6,,10+,30.11,1019.5,,,TRUE,TRUE,,,,,,FEW,2800,BKN,4000,BKN,13000,,,VFR,,,,,,,,,,,,METAR,6
"METAR KSHN 280053Z AUTO 24016KT 10SM FEW035 BKN044 13/05 A3003 RMK AO2 SLP171 T01280050",KSHN,2026-04-28T00:53:00.000Z,47.2384,-123.1415,12.8,5,240,16,,10+,30.03,1017.1,,TRUE,TRUE,,,,,,,FEW,3500,BKN,4400,,,,,VFR,,,,,,,,,,,,METAR,84
"METAR KSFB 280053Z 01008KT 10SM CLR 21/18 A3009 RMK AO2 SLP187 T02110178",KSFB,2026-04-28T00:53:00.000Z,28.7795,-81.2435,21.1,17.8,10,8,,10+,30.09,1018.7,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,16
"METAR KSAF 280053Z 22009KT 10SM CLR 18/M16 A2992 RMK AO2 SLP072 T01781161",KSAF,2026-04-28T00:53:00.000Z,35.6110,-106.0957,17.8,-16.1,220,9,,10+,29.92,1007.2,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1918
"METAR KWVI 280053Z AUTO 26006KT 10SM BKN060 15/07 A3006 RMK AO2 SLP177 T01500067",KWVI,2026-04-28T00:53:00.000Z,36.9394,-121.7900,15,6.7,260,6,,10+,30.06,1017.7,,TRUE,TRUE,,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,47
"METAR KRVS 280053Z 32003KT 10SM CLR 24/13 A2978 RMK AO2 SLP087 T02440133",KRVS,2026-04-28T00:53:00.000Z,36.0424,-95.9901,24.4,13.3,320,3,,10+,29.78,1008.7,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,191
"METAR KVUO 280053Z AUTO 19003KT 10SM OVC050 14/07 A3010 RMK AO2 SLP193 T01440067",KVUO,2026-04-28T00:53:00.000Z,45.6210,-122.6542,14.4,6.7,190,3,,10+,30.10,1019.3,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,7
"METAR KALW 280053Z 00000KT 10SM SCT075 18/M05 A2990 RMK AO2 SLP124 T01831050",KALW,2026-04-28T00:53:00.000Z,46.0946,-118.2857,18.3,-5,0,0,,10+,29.90,1012.4,,,TRUE,,,,,,,SCT,7500,,,,,,,VFR,,,,,,,,,,,,METAR,355
"METAR KVIH 280053Z AUTO 27008KT 10SM FEW075 18/17 A2972 RMK AO2 LTG DSNT SE RAE01 TSE2358 SLP056 P0000 T01830167",KVIH,2026-04-28T00:53:00.000Z,38.1318,-91.7647,18.3,16.7,270,8,,10+,29.72,1005.6,,TRUE,TRUE,,,,,,,FEW,7500,,,,,,,VFR,,,,,,0.005,,,,,,METAR,342
"METAR KVCB 280053Z AUTO 22010G17KT 10SM CLR 18/08 A3001 RMK AO2 SLP162 T01830083",KVCB,2026-04-28T00:53:00.000Z,38.3775,-121.9585,18.3,8.3,220,10,17,10+,30.01,1016.2,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,30
"METAR KBFM 280053Z 17012G20KT 10SM FEW015 23/22 A3004 RMK AO2 SLP170 T02330217",KBFM,2026-04-28T00:53:00.000Z,30.6147,-88.0630,23.3,21.7,170,12,20,10+,30.04,1017,,,TRUE,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,7
"METAR KRIL 280053Z AUTO 11015KT 10SM 10/02 A2987 RMK AO2 WSHFT 0007 RAB27E40 SLP091 P0000 T01000022",KRIL,2026-04-28T00:53:00.000Z,39.5279,-107.7197,10,2.2,110,15,,10+,29.87,1009.1,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,0.005,,,,,,METAR,1683
"METAR KBFF 280053Z AUTO 08011KT 10SM SCT120 06/M01 A2999 RMK AO2 SLP163 T00611011",KBFF,2026-04-28T00:53:00.000Z,41.8747,-103.6011,6.1,-1.1,80,11,,10+,29.99,1016.3,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1204
"METAR KBYG 280053Z AUTO 01008KT 10SM OVC016 M01/M04 A2996 RMK AO2 SLP174 T10061039",KBYG,2026-04-28T00:53:00.000Z,44.3812,-106.7195,-0.6,-3.9,10,8,,10+,29.96,1017.4,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,1503
"METAR KBWG 280053Z AUTO 18011G22KT 10SM OVC055 26/16 A2982 RMK AO2 SLP094 T02610161",KBWG,2026-04-28T00:53:00.000Z,36.9647,-86.4238,26.1,16.1,180,11,22,10+,29.82,1009.4,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,159
"METAR KBVY 280053Z AUTO 16005KT 10SM CLR 09/02 A3026 RMK AO2 SLP242 T00940022",KBVY,2026-04-28T00:53:00.000Z,42.5841,-70.9153,9.4,2.2,160,5,,10+,30.26,1024.2,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,28
"METAR KELM 280053Z 25003KT 8SM CLR 15/03 A3014 RMK AO2 SLP207 T01500028",KELM,2026-04-28T00:53:00.000Z,42.1601,-76.8900,15,2.8,250,3,,8,30.14,1020.7,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,287
"METAR KRDD 280053Z 11003KT 10SM BKN120 19/06 A2996 RMK AO2 SLP142 T01940061",KRDD,2026-04-28T00:53:00.000Z,40.5146,-122.2977,19.4,6.1,110,3,,10+,29.96,1014.2,,,TRUE,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,152
"METAR KDXR 280053Z 00000KT 10SM CLR 13/04 A3026 RMK AO2 SLP246 T01330044",KDXR,2026-04-28T00:53:00.000Z,41.3721,-73.4834,13.3,4.4,0,0,,10+,30.26,1024.6,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,138
"METAR KDWH 280053Z 16004KT 10SM FEW035 SCT043 28/22 A2984 RMK AO2 SLP103 T02830222",KDWH,2026-04-28T00:53:00.000Z,30.0680,-95.5563,28.3,22.2,160,4,,10+,29.84,1010.3,,,TRUE,,,,,,,FEW,3500,SCT,4300,,,,,VFR,,,,,,,,,,,,METAR,46
"METAR KASD 280053Z AUTO 14006KT 10SM CLR 24/21 A2999 RMK AO2 SLP155 T02440206",KASD,2026-04-28T00:53:00.000Z,30.3436,-89.8224,24.4,20.6,140,6,,10+,29.99,1015.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,8
"METAR KAAF 280053Z AUTO 16003KT 10SM CLR 23/18 A3006 RMK AO1 SLP180 T02330183",KAAF,2026-04-28T00:53:00.000Z,29.7268,-85.0248,23.3,18.3,160,3,,10+,30.06,1018,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,5
"METAR KFYV 280053Z 30011G17KT 8SM FEW060 26/16 A2978 RMK AO2 SLP069 T02610161",KFYV,2026-04-28T00:53:00.000Z,36.0103,-94.1624,26.1,16.1,300,11,17,8,29.78,1006.9,,,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,377
"METAR PAYA 280053Z AUTO 20003KT 10SM OVC018 07/03 A3011 RMK AO2 SLP197 T00670028 TSNO $",PAYA,2026-04-28T00:53:00.000Z,59.5120,-139.6710,6.7,2.8,200,3,,10+,30.11,1019.7,,TRUE,TRUE,TRUE,,TRUE,,,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,9
"METAR KGEG 280053Z 12006KT 10SM -RA SCT050 BKN070 BKN085 BKN140 13/01 A2988 RMK AO2 RAB43 SLP122 P0000 T01280006",KGEG,2026-04-28T00:53:00.000Z,47.6217,-117.5280,12.8,0.6,120,6,,10+,29.88,1012.2,,,TRUE,,,,,,-RA,SCT,5000,BKN,7000,BKN,8500,BKN,14000,VFR,,,,,,0.005,,,,,,METAR,718
"METAR KBOI 280053Z AUTO 29014KT 10SM FEW065 14/M02 A2992 RMK AO2 SLP133 T01441017",KBOI,2026-04-28T00:53:00.000Z,43.5670,-116.2406,14.4,-1.7,290,14,,10+,29.92,1013.3,,TRUE,TRUE,,,,,,,FEW,6500,,,,,,,VFR,,,,,,,,,,,,METAR,860
"METAR KMLU 280053Z 18013G20KT 10SM BKN085 29/21 A2987 RMK AO2 SLP114 T02940211",KMLU,2026-04-28T00:53:00.000Z,32.5155,-92.0299,29.4,21.1,180,13,20,10+,29.87,1011.4,,,TRUE,,,,,,,BKN,8500,,,,,,,VFR,,,,,,,,,,,,METAR,22
"METAR KMYR 280053Z 11004KT 10SM SCT022 17/12 A3021 RMK AO2 SLP230 T01670122 $",KMYR,2026-04-28T00:53:00.000Z,33.6769,-78.9325,16.7,12.2,110,4,,10+,30.21,1023,,,TRUE,TRUE,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,7
"METAR KLSE 280053Z 29014G21KT 10SM SCT027 BKN047 OVC075 17/13 A2947",KLSE,2026-04-28T00:53:00.000Z,43.8792,-91.2530,17,13,290,14,21,10+,29.47,,,,,,,,,,,SCT,2700,BKN,4700,OVC,7500,,,VFR,,,,,,,,,,,,METAR,198
"METAR KGGW 280053Z AUTO 00000KT 10SM OVC060 06/M06 A3000 RMK AO2 SLP187 T00561061 TSNO $ ",KGGW,2026-04-28T00:53:00.000Z,48.2142,-106.6214,5.6,-6.1,0,0,,10+,30.00,1018.7,,TRUE,TRUE,TRUE,,TRUE,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,698
"METAR KGFL 280053Z AUTO 00000KT 10SM CLR 12/04 A3016 RMK AO2 SLP216 T01170044",KGFL,2026-04-28T00:53:00.000Z,43.3385,-73.6102,11.7,4.4,0,0,,10+,30.16,1021.6,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,99
"METAR KCXO 280053Z 13007KT 10SM BKN037 28/23 A2985 RMK AO2 SLP105 T02780228",KCXO,2026-04-28T00:53:00.000Z,30.3611,-95.4176,27.8,22.8,130,7,,10+,29.85,1010.5,,,TRUE,,,,,,,BKN,3700,,,,,,,VFR,,,,,,,,,,,,METAR,69
"METAR KPIR 280053Z AUTO 32013KT 10SM OVC060 06/03 A2998 RMK AO2 SLP161 T00610033",KPIR,2026-04-28T00:53:00.000Z,44.3819,-100.2864,6.1,3.3,320,13,,10+,29.98,1016.1,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,524
"METAR KPBI 280053Z 03009KT 10SM FEW022 SCT037 SCT060 26/20 A3003 RMK AO2 RAB12E21 SLP169 P0000 T02560200 $",KPBI,2026-04-28T00:53:00.000Z,26.6851,-80.0992,25.6,20,30,9,,10+,30.03,1016.9,,,TRUE,TRUE,,,,,,FEW,2200,SCT,3700,SCT,6000,,,VFR,,,,,,0.005,,,,,,METAR,4
"METAR KTKI 280053Z 16017KT 10SM TS FEW085 29/22 A2976 RMK AO2 LTG DSNT E-SW TSB33 SLP072 T02940217",KTKI,2026-04-28T00:53:00.000Z,33.1828,-96.5899,29.4,21.7,160,17,,10+,29.76,1007.2,,,TRUE,,,,,,TS,FEW,8500,,,,,,,VFR,,,,,,,,,,,,METAR,173
"METAR KTIW 280053Z 23008KT 200V280 10SM OVC033 13/06 A3005 RMK AO2 SLP177 T01280061",KTIW,2026-04-28T00:53:00.000Z,47.2674,-122.5762,12.8,6.1,230,8,,10+,30.05,1017.7,,,TRUE,,,,,,,OVC,3300,,,,,,,VFR,,,,,,,,,,,,METAR,89
"METAR KTHV 280053Z AUTO 16005KT 10SM CLR 16/07 A3020 RMK AO2 SLP231 T01610067",KTHV,2026-04-28T00:53:00.000Z,39.9194,-76.8769,16.1,6.7,160,5,,10+,30.20,1023.1,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,141
"METAR KTDZ 280053Z AUTO 15014KT 10SM CLR 17/14 A2980 RMK AO2 SLP088 T01720144",KTDZ,2026-04-28T00:53:00.000Z,41.5633,-83.4767,17.2,14.4,150,14,,10+,29.80,1008.8,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,189
"METAR KTCC 280053Z AUTO 25016G22KT CLR 24/M11 A2982 RMK AO2 PK WND 27029/0008 SLP047 T02441111 PWINO $",KTCC,2026-04-28T00:53:00.000Z,35.1805,-103.6014,24.4,-11.1,250,16,22,,29.82,1004.7,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,null,,,,,,,,,,,,METAR,1233
"METAR KSWO 280053Z 35006KT 10SM CLR 22/13 A2980 RMK AO2 SLP081 T02220128",KSWO,2026-04-28T00:53:00.000Z,36.1624,-97.0832,22.2,12.8,350,6,,10+,29.80,1008.1,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,293
"METAR KAUG 280053Z AUTO 17008G16KT 10SM CLR 11/03 A3026 RMK AO2 SLP249 T01110028",KAUG,2026-04-28T00:53:00.000Z,44.3161,-69.7970,11.1,2.8,170,8,16,10+,30.26,1024.9,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,107
"METAR KASE 280053Z 19012G18KT 10SM OVC080 09/M07 A2991 RMK AO2 SLP071 T00941067",KASE,2026-04-28T00:53:00.000Z,39.2299,-106.8705,9.4,-6.7,190,12,18,10+,29.91,1007.1,,,TRUE,,,,,,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,2384
"METAR KARB 280053Z AUTO 13006KT 10SM SCT110 15/11 A2979 RMK AO2 SLP088 T01500111",KARB,2026-04-28T00:53:00.000Z,42.2239,-83.7398,15,11.1,130,6,,10+,29.79,1008.8,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,251
"METAR KBMQ 280053Z AUTO 15005KT 10SM CLR 28/22 A2983 RMK AO2 SLP082 T02830217",KBMQ,2026-04-28T00:53:00.000Z,30.7407,-98.2354,28.3,21.7,150,5,,10+,29.83,1008.2,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,387
"METAR KBNA 280053Z 19016G27KT 10SM SCT047 BKN060 BKN250 26/16 A2988 RMK AO2 PK WND 18027/0046 SLP111 T02610156 $",KBNA,2026-04-28T00:53:00.000Z,36.1105,-86.6881,26.1,15.6,190,16,27,10+,29.88,1011.1,,,TRUE,TRUE,,,,,,SCT,4700,BKN,6000,BKN,25000,,,VFR,,,,,,,,,,,,METAR,168
"METAR KBPI 280053Z AUTO 00000KT 10SM BKN070 BKN100 05/M04 A2990 RMK AO2 SLP122 T00501044",KBPI,2026-04-28T00:53:00.000Z,42.5780,-110.1098,5,-4.4,0,0,,10+,29.90,1012.2,,TRUE,TRUE,,,,,,,BKN,7000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,2120
"METAR KDMN 280053Z AUTO 27015G21KT 10SM CLR 27/M08 A2991 RMK AO2 PK WND 28028/2354 SLP071 T02671083",KDMN,2026-04-28T00:53:00.000Z,32.2592,-107.7206,26.7,-8.3,270,15,21,10+,29.91,1007.1,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1310
"METAR KDMO 280053Z AUTO 31009G16KT 10SM CLR 20/14 A2975 RMK AO2 SLP071 T02000144 $",KDMO,2026-04-28T00:53:00.000Z,38.7120,-93.1747,20,14.4,310,9,16,10+,29.75,1007.1,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,271
"METAR KARA 280053Z 16010KT 10SM FEW019 25/22 A2995 RMK AO2 SLP142 T02500217",KARA,2026-04-28T00:53:00.000Z,30.0292,-91.8845,25,21.7,160,10,,10+,29.95,1014.2,,,TRUE,,,,,,,FEW,1900,,,,,,,VFR,,,,,,,,,,,,METAR,5
"METAR KAPF 280053Z 00000KT 9SM CLR 25/23 A3000 RMK AO2 SLP159 T02500233 $",KAPF,2026-04-28T00:53:00.000Z,26.1550,-81.7751,25,23.3,0,0,,9,30.00,1015.9,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,2
"METAR KEET 280053Z AUTO 15006KT 10SM CLR 23/18 A3001 RMK AO2 SLP157 T02330178",KEET,2026-04-28T00:53:00.000Z,33.1784,-86.7818,23.3,17.8,150,6,,10+,30.01,1015.7,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,172
"METAR KELD 280053Z AUTO 18005KT 10SM OVC045 27/22 A2984 RMK AO2 SLP101 T02670222",KELD,2026-04-28T00:53:00.000Z,33.2207,-92.8140,26.7,22.2,180,5,,10+,29.84,1010.1,,TRUE,TRUE,,,,,,,OVC,4500,,,,,,,VFR,,,,,,,,,,,,METAR,76
"METAR KELN 280053Z AUTO 31021G33KT 10SM SCT120 14/02 A2990 RMK AO2 PK WND 31037/0014 SLP131 T01440022",KELN,2026-04-28T00:53:00.000Z,47.0338,-120.5314,14.4,2.2,310,21,33,10+,29.90,1013.1,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,532
"METAR KEMP 280053Z AUTO 35009KT 10SM CLR 16/11 A2986 RMK AO2 SLP108 T01610106",KEMP,2026-04-28T00:53:00.000Z,38.3291,-96.1945,16.1,10.6,350,9,,10+,29.86,1010.8,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,366
"METAR KENW 280053Z AUTO 18013G21KT 10SM FEW070 BKN090 18/15 A2959 RMK AO2 SLP019 T01830150",KENW,2026-04-28T00:53:00.000Z,42.5953,-87.9383,18.3,15,180,13,21,10+,29.59,1001.9,,TRUE,TRUE,,,,,,,FEW,7000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,222
"METAR KAGC 280053Z 12009KT 10SM CLR 18/04 A3004 RMK AO2 SLP176 T01830039",KAGC,2026-04-28T00:53:00.000Z,40.3551,-79.9215,18.3,3.9,120,9,,10+,30.04,1017.6,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,380
"METAR KEPH 280053Z AUTO 23011KT 10SM CLR 20/M02 A2984 RMK AO2 SLP105 T02001017",KEPH,2026-04-28T00:53:00.000Z,47.3078,-119.5155,20,-1.7,230,11,,10+,29.84,1010.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,382
"METAR KEQY 280053Z AUTO 00000KT 10SM CLR 16/08 A3017 RMK AO2 SLP225 T01560083",KEQY,2026-04-28T00:53:00.000Z,35.0147,-80.6242,15.6,8.3,0,0,,10+,30.17,1022.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,205
"METAR KCRQ 280053Z 28008KT 270V330 10SM CLR 17/05 A3000 RMK AO2 SLP156 T01720050",KCRQ,2026-04-28T00:53:00.000Z,33.1299,-117.2765,17.2,5,280,8,,10+,30.00,1015.6,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,96
"METAR KDGW 280053Z AUTO 09012KT 10SM BKN070 BKN090 BKN110 06/M01 A2993 RMK AO2 SLP147 T00561006 $",KDGW,2026-04-28T00:53:00.000Z,42.7960,-105.3800,5.6,-0.6,90,12,,10+,29.93,1014.7,,TRUE,TRUE,TRUE,,,,,,BKN,7000,BKN,9000,BKN,11000,,,VFR,,,,,,,,,,,,METAR,1503
"METAR KDHN 280053Z 09005KT 10SM CLR 24/16 A3009 RMK AO1 SLP186 T02440161",KDHN,2026-04-28T00:53:00.000Z,31.3177,-85.4432,24.4,16.1,90,5,,10+,30.09,1018.6,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,113
"METAR KAEX 280053Z 18011KT 9SM BKN075 27/21 A2990 RMK AO2 SLP128 T02720211",KAEX,2026-04-28T00:53:00.000Z,31.3346,-92.5585,27.2,21.1,180,11,,9,29.90,1012.8,,,TRUE,,,,,,,BKN,7500,,,,,,,VFR,,,,,,,,,,,,METAR,25
"METAR KDKK 280053Z AUTO 16011KT 10SM CLR 19/03 A3000 RMK AO2 SLP158 T01940028 $",KDKK,2026-04-28T00:53:00.000Z,42.4932,-79.2762,19.4,2.8,160,11,,10+,30.00,1015.8,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,205
"METAR KDLN 280053Z AUTO 06005KT 10SM SCT100 07/M07 A2989 RMK AO2 SLP130 T00671072",KDLN,2026-04-28T00:53:00.000Z,45.2584,-112.5546,6.7,-7.2,60,5,,10+,29.89,1013,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,,,,,,,,,,,,METAR,1586
"METAR KDLS 280053Z AUTO 32022G35KT 10SM -RA CLR 16/04 A2997 RMK AO2 PK WND 31036/0031 RAB30 SLP148 P0000 T01560039",KDLS,2026-04-28T00:53:00.000Z,45.6190,-121.1657,15.6,3.9,320,22,35,10+,29.97,1014.8,,TRUE,TRUE,,,,,,-RA,,,,,,,,,VFR,,,,,,0.005,,,,,,METAR,71
"METAR KADG 280053Z AUTO 14012KT 10SM BKN110 18/13 A2978 RMK AO2 SLP083 T01780128",KADG,2026-04-28T00:53:00.000Z,41.8678,-84.0794,17.8,12.8,140,12,,10+,29.78,1008.3,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,244
"METAR KACV 280053Z AUTO 32011G20KT 10SM CLR 13/07 A3010 RMK AO2 SLP197 T01280072",KACV,2026-04-28T00:53:00.000Z,40.9784,-124.1048,12.8,7.2,320,11,20,10+,30.10,1019.7,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,63
"METAR KAZO 280053Z 16011G21KT 10SM OVC075 18/14 A2969 RMK AO2 SLP052 T01780139",KAZO,2026-04-28T00:53:00.000Z,42.2283,-85.5460,17.8,13.9,160,11,21,10+,29.69,1005.2,,,TRUE,,,,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,264
"METAR KBBW 280053Z AUTO 33015G26KT 10SM OVC028 07/01 A2997 RMK AO2 PK WND 34027/0000 SLP154 T00670011",KBBW,2026-04-28T00:53:00.000Z,41.4365,-99.6385,6.7,1.1,330,15,26,10+,29.97,1015.4,,TRUE,TRUE,,,,,,,OVC,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,771
"METAR PAMC 280053Z AUTO 00000KT 7SM -RA OVC034 07/03 A2961 RMK AO2 RAE03B31 SLP032 P0000 T00720028 TSNO",PAMC,2026-04-28T00:53:00.000Z,62.9570,-155.6100,7.2,2.8,0,0,,7,29.61,1003.2,,TRUE,TRUE,,,TRUE,,,-RA,OVC,3400,,,,,,,VFR,,,,,,0.005,,,,,,METAR,101
"METAR PAVL 280053Z AUTO 07010KT 10SM FEW023 OVC036 02/01 A2969 RMK AO2 SLP054 T00220006 PWINO FZRANO TSNO $",PAVL,2026-04-28T00:53:00.000Z,67.7310,-164.5480,2.2,0.6,70,10,,10+,29.69,1005.4,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FEW,2300,OVC,3600,,,,,VFR,,,,,,,,,,,,METAR,6
"METAR KGJT 280053Z 20018G25KT 10SM CLR 17/M02 A2982 RMK AO2 SLP060 T01671022",KGJT,2026-04-28T00:53:00.000Z,39.1344,-108.5408,16.7,-2.2,200,18,25,10+,29.82,1006,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1475
"METAR KBFD 280053Z AUTO 14007KT 10SM CLR 14/02 A3011 RMK AO2 SLP194 T01440017 $",KBFD,2026-04-28T00:53:00.000Z,41.7984,-78.6354,14.4,1.7,140,7,,10+,30.11,1019.4,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,642
"METAR KGIF 280053Z AUTO 06010KT 10SM CLR 24/17 A3008 RMK AO1 SLP184 T02390167",KGIF,2026-04-28T00:53:00.000Z,28.0614,-81.7568,23.9,16.7,60,10,,10+,30.08,1018.4,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,44
"METAR KBFI 280053Z 21007KT 10SM BKN025 OVC039 14/08 A3005 RMK AO2 SLP174 T01390078",KBFI,2026-04-28T00:53:00.000Z,47.5455,-122.3148,13.9,7.8,210,7,,10+,30.05,1017.4,,,TRUE,,,,,,,BKN,2500,OVC,3900,,,,,MVFR,,,,,,,,,,,,METAR,7
"METAR KCPR 280053Z VRB04KT 10SM OVC100 07/M02 A2989 RMK AO2 SLP126 T00721017",KCPR,2026-04-28T00:53:00.000Z,42.8978,-106.4736,7.2,-1.7,0,4,,10+,29.89,1012.6,,,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,1623
"METAR KCLL 280053Z 16009KT 8SM CLR 27/23 A2982 RMK AO2 SLP091 T02720228",KCLL,2026-04-28T00:53:00.000Z,30.5912,-96.3631,27.2,22.8,160,9,,8,29.82,1009.1,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,96
"METAR KCHO 280053Z 17004KT 10SM CLR 15/06 A3021 RMK AO2 SLP228 T01500056",KCHO,2026-04-28T00:53:00.000Z,38.1374,-78.4551,15,5.6,170,4,,10+,30.21,1022.8,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,193
"METAR PABT 280053Z 11007KT 10SM FEW045 BKN220 09/M02 A2973 RMK AO2 SLP078 BKN IS PR THIN T00941017 PNO",PABT,2026-04-28T00:53:00.000Z,66.9176,-151.5189,9.4,-1.7,110,7,,10+,29.73,1007.8,,,TRUE,,,,,,,FEW,4500,BKN,22000,,,,,VFR,,,,,,,,,,,,METAR,195
"METAR KCHA 280053Z 15009KT 10SM CLR 22/12 A3002 RMK AO2 SLP161 T02220122",KCHA,2026-04-28T00:53:00.000Z,35.0336,-85.2004,22.2,12.2,150,9,,10+,30.02,1016.1,,,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,203
"METAR PACD 280053Z 16024G30KT 7SM -RA FEW036 BKN044 OVC050 04/01 A2942 RMK AO2 PK WND 16033/2354 RAB03E16B45 SLP964 P0000 T00390011",PACD,2026-04-28T00:53:00.000Z,55.2207,-162.7323,3.9,1.1,160,24,30,7,29.42,996.4,,,TRUE,,,,,,-RA,FEW,3600,BKN,4400,OVC,5000,,,VFR,,,,,,0.005,,,,,,METAR,23
